antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
micromotion/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1,0.0207208775901097,0.047579662197457774,0.02011144001393,0.9705882352941175,20.399225014800063,0.01912554765775771,32.3822914852863
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.02011144001393,0.06290266411283302,0.02011144001393,1.0,15.89757785467128,0.01884637685790837,inf
micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1,0.02098206512275814,0.04975622496952812,0.02011144001393,0.95850622406639,19.264046351052592,0.019067451661356757,22.90087497823433
micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/13,0.02098206512275814,0.04601253700156713,0.02011144001393,0.95850622406639,20.831414360693575,0.0191460019660998,22.99109785826219
micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.02977537872192234,0.11017760752220095,0.02947065993383249,0.989766081871345,8.983368799979667,0.026190079943183637,86.94835949354434
micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.02977537872192234,0.06747344593418074,0.028817691102211388,0.9678362573099416,14.343957743821923,0.026808643695848004,28.993098317319188
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.028817691102211388,0.11017760752220095,0.028730628591328574,0.9969788519637462,9.048833736590746,0.025555564331373105,294.53121191015396
micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.02947065993383249,0.06747344593418074,0.028730628591328574,0.9748892171344166,14.448487158717302,0.0267421416116385,37.13649865309178
micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.02977537872192234,0.06290266411283302,0.028730628591328574,0.9649122807017544,15.339768105384568,0.026857677944751097,26.707274072784262
micromotion/f4-5c-89-92-6c-8d/13;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/1,0.025770503221312902,0.05942016367752046,0.023898659237332406,0.9273648648648649,15.606905256905257,0.022367371717869927,12.94937821169554
micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.02407278425909803,0.11017760752220095,0.023898659237332406,0.9927667269439423,9.010603418157345,0.021246377461266886,123.01794576005857
micromotion/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/1,0.023811596726449592,0.05942016367752046,0.0232456904057113,0.9762340036563071,16.429338851276693,0.021830801430802557,39.57670542064579
micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.02407278425909803,0.06747344593418074,0.0232456904057113,0.9656419529837252,14.311436738027185,0.021621416698519854,27.141430757810507
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.0232456904057113,0.11017760752220095,0.023158627894828487,0.9962546816479401,9.042260982543057,0.020597473340725436,237.58257879157176
micromotion/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/1,0.02368100296012537,0.05942016367752046,0.023158627894828487,0.9779411764705882,16.458069381598794,0.02175149882288999,42.63961924661901
micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.023898659237332406,0.06747344593418074,0.023158627894828487,0.9690346083788706,14.361718079793171,0.02154610300287893,30.115122246007825
micromotion/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1,0.023811596726449592,0.047579662197457774,0.023158627894828487,0.9725776965265082,20.441038284178358,0.022025680166201923,34.73159498519929
micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.02407278425909803,0.06290266411283302,0.023158627894828487,0.9620253164556962,15.293872366519206,0.02164438563231775,24.67689651169541
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.0207208775901097,0.06747344593418074,0.020633815079226885,0.9957983193277311,14.758373542965574,0.01923570606544184,221.94131986766578
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.0207208775901097,0.11017760752220095,0.02054675256834407,0.9915966386554622,8.999983399128123,0.018263775849705396,105.88886470485846
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/10;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.020633815079226885,0.11017760752220095,0.02054675256834407,0.9957805907172995,9.037958012626552,0.01827336818885934,210.8879070172354
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.02054675256834407,0.06747344593418074,0.02054675256834407,1.0,14.820645161290322,0.019160392369800917,inf
illuminance/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.0207208775901097,0.06290266411283302,0.02054675256834407,0.9915966386554622,15.763984763455555,0.01924335416517027,111.51458297057327
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.024159846769980845,0.11017760752220095,0.024159846769980845,1.0,9.076254444883444,0.02149797265476138,inf
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.024159846769980845,0.06747344593418074,0.024116315514539438,0.9981981981981982,14.793941296134845,0.022486167399727044,517.552237506535
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/13,0.024116315514539438,0.11017760752220095,0.024116315514539438,1.0,9.076254444883444,0.021459237568896946,inf
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.024159846769980845,0.06747344593418074,0.024116315514539438,0.9981981981981982,14.793941296134845,0.022486167399727044,517.552237506535
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;illuminance/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.024159846769980845,0.06290266411283302,0.024116315514539438,0.9981981981981982,15.868933570248448,0.02259659678814982,520.089021417383
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/11,micromotion/f4-5c-89-92-6c-8d/13,0.02241859655232457,0.11017760752220095,0.021112658889082363,0.941747572815534,8.547540593725186,0.018642631556941777,15.275284404202223
micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/11,micromotion/f4-5c-89-92-6c-8d/10,0.021939752742469093,0.06747344593418074,0.021112658889082363,0.9623015873015873,14.261930363543268,0.01963230816860408,24.736493855219642
micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/13,0.022157409019676128,0.11017760752220095,0.022070346508793314,0.9960707269155206,9.040591362585278,0.019629096194114563,226.45979888559623
micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10,0.022157409019676128,0.06747344593418074,0.0219832839979105,0.9921414538310412,14.704176437036567,0.020488247258379853,118.66400400487528
micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/5,0.022157409019676128,0.06642869580358697,0.021939752742469093,0.9901768172888016,14.905859663668645,0.020467864958905374,95.03755876719492
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/13,0.0219832839979105,0.11017760752220095,0.0219832839979105,1.0,9.076254444883444,0.019561218361539637,inf
micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10,0.022070346508793314,0.06747344593418074,0.0219832839979105,0.9960552268244576,14.762181077813832,0.0204941216660008,236.39548145568398
micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.022157409019676128,0.06290266411283302,0.0219832839979105,0.9921414538310412,15.77264600512573,0.020589523940735155,119.24563599164178
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/13,0.021939752742469093,0.11017760752220095,0.021939752742469093,1.0,9.076254444883444,0.0195224832756752,inf
micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/5,0.022070346508793314,0.06642869580358697,0.021939752742469093,0.9940828402366864,14.964659899028284,0.020473648407956704,157.77355040919298
micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/13,0.022157409019676128,0.0652968831621104,0.021939752742469093,0.9901768172888016,15.1642278978389,0.02049294299453621,95.15277729409725
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/5,0.0219832839979105,0.06642869580358697,0.021939752742469093,0.998019801980198,15.023925878826416,0.020479431857008037,471.45350861918814
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10,0.021939752742469093,0.06747344593418074,0.021939752742469093,1.0,14.820645161290322,0.02045940202199081,inf
micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/5,0.022157409019676128,0.05188925648615706,0.021939752742469093,0.9901768172888016,19.08250154929392,0.02079002126277843,96.5176736897093
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/13,0.021939752742469093,0.11017760752220095,0.021939752742469093,1.0,9.076254444883444,0.0195224832756752,inf
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/5,0.0219832839979105,0.06642869580358697,0.021939752742469093,0.998019801980198,15.023925878826416,0.020479431857008037,471.45350861918814
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8;micromotion/f4-5c-89-92-6c-8d/13,micromotion/f4-5c-89-92-6c-8d/10,0.021939752742469093,0.06747344593418074,0.021939752742469093,1.0,14.820645161290322,0.02045940202199081,inf
micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/13,0.0219832839979105,0.0652968831621104,0.021939752742469093,0.998019801980198,15.284340594059406,0.02050431281573804,472.02507400313385
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/13,0.021939752742469093,0.06290266411283302,0.021939752742469093,1.0,15.89757785467128,0.020559683844990954,inf
micromotion/f4-5c-89-92-6c-8d/13;micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/5,0.022070346508793314,0.05188925648615706,0.021939752742469093,0.9940828402366864,19.15777768952782,0.020794538871735956,160.23071565383864
micromotion/f4-5c-89-92-6c-8d/1;micromotion/f4-5c-89-92-6c-8d/8,micromotion/f4-5c-89-92-6c-8d/10;micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/13,0.022157409019676128,0.05188925648615706,0.021939752742469093,0.9901768172888016,19.08250154929392,0.02079002126277843,96.5176736897093
micromotion/f4-5c-89-92-6c-8d/5;micromotion/f4-5c-89-92-6c-8d/1,micromotion/f4-5c-89-92-6c-8d/13,0.036392129549016196,0.11017760752220095,0.036392129549016196,1.0,9.076254444883444,0.032382531782667597,inf
